episode,behaviour,first_seen,last_seen,times_emerged,max_adoption
1,"IF,no berries,high health,medium society wellbeing,THEN,move",0,74,75,1.0
1,"IF,low berries,medium health,low society wellbeing,THEN,throw",8,74,67,0.75
1,"IF,no berries,medium health,low society wellbeing,THEN,move",14,74,61,0.75
1,"IF,low berries,low health,low society wellbeing,THEN,eat",18,74,57,0.75
1,"IF,medium berries,low health,low society wellbeing,THEN,eat",25,74,50,0.75
1,"IF,no berries,low health,low society wellbeing,THEN,move",47,74,28,0.75
