episode,end_step,max_berries,mean_berries,max_berries_consumed,mean_berries_consumed,gini_berries_consumed,mean_berries_thrown,max_health,mean_health,median_health,variance_health,deceased,num_emerged_norms
1,74,2,0.75,19,12.25,0.16836734693877542,25.0,3.1499999999999977,0.9624999999999992,0.3499999999999996,2.15395833333333,1,9
