episode,end_step,max_berries,mean_berries,max_berries_consumed,mean_berries_consumed,gini_berries_consumed,mean_berries_thrown,max_health,mean_health,median_health,variance_health,deceased,num_emerged_norms
1,50,2,0.75,7,4.75,0.11842105263157898,30.25,1.8999999999999984,1.4499999999999984,1.2999999999999985,0.08999999999999996,0,4
