episode,end_step,max_berries,mean_berries,max_berries_consumed,mean_berries_consumed,gini_berries_consumed,mean_berries_thrown,max_health,mean_health,median_health,variance_health,deceased,num_emerged_norms
1,74,1,0.25,20,12.25,0.16836734693877542,21.25,3.4999999999999987,0.8749999999999997,0.0,3.0624999999999982,3,9
