episode,end_step,max_berries,mean_berries,max_berries_consumed,mean_berries_consumed,gini_berries_consumed,mean_berries_thrown,max_health,mean_health,median_health,variance_health,deceased,num_emerged_norms
1,74,0,0.0,22,17.75,0.0880281690140845,0.0,4.200000000000005,2.7124999999999995,2.6249999999999973,1.337291666666674,0,4
