episode,end_step,max_berries,mean_berries,max_berries_consumed,mean_berries_consumed,gini_berries_consumed,mean_berries_thrown,max_health,mean_health,median_health,variance_health,deceased,num_emerged_norms
1,74,0,0.0,12,11.0,0.03409090909090917,37.0,0.6999999999999982,0.34999999999999937,0.3499999999999996,0.08166666666666623,1,7
