episode,behaviour,first_seen,last_seen,times_emerged,max_adoption
1,"IF,no berries,high health,medium society wellbeing,THEN,move",0,74,75,1.0
1,"IF,low berries,high health,medium society wellbeing,THEN,throw",2,74,73,0.75
1,"IF,low berries,medium health,medium society wellbeing,THEN,throw",5,74,70,0.75
1,"IF,low berries,medium health,low society wellbeing,THEN,throw",7,74,68,0.75
1,"IF,low berries,low health,low society wellbeing,THEN,eat",13,74,62,0.75
1,"IF,no berries,medium health,low society wellbeing,THEN,move",13,74,62,0.75
1,"IF,medium berries,medium health,low society wellbeing,THEN,throw",22,74,53,0.75
1,"IF,medium berries,medium health,medium society wellbeing,THEN,throw",23,74,52,0.75
1,"IF,no berries,low health,low society wellbeing,THEN,move",70,74,5,0.75
