episode,behaviour,first_seen,last_seen,times_emerged,max_adoption
1,"IF,no berries,high health,medium society wellbeing,THEN,move",0,74,75,1.0
1,"IF,low berries,high health,medium society wellbeing,THEN,throw",1,74,74,1.0
1,"IF,low berries,medium health,medium society wellbeing,THEN,throw",5,74,70,1.0
1,"IF,low berries,medium health,low society wellbeing,THEN,throw",6,74,69,1.0
1,"IF,no berries,medium health,low society wellbeing,THEN,move",10,74,65,1.0
1,"IF,low berries,low health,low society wellbeing,THEN,eat",19,74,56,1.0
1,"IF,medium berries,low health,low society wellbeing,THEN,eat",35,74,40,1.0
1,"IF,no berries,low health,low society wellbeing,THEN,move",41,74,34,1.0
1,"IF,medium berries,medium health,low society wellbeing,THEN,throw",64,74,11,0.75
