episode,behaviour,first_seen,last_seen,times_emerged,max_adoption
1,"IF,no berries,high health,medium society wellbeing,THEN,move",0,74,75,1.0
1,"IF,low berries,high health,medium society wellbeing,THEN,throw",1,74,74,0.75
1,"IF,low berries,medium health,medium society wellbeing,THEN,throw",10,74,65,0.75
1,"IF,low berries,medium health,low society wellbeing,THEN,throw",13,74,62,0.75
1,"IF,low berries,low health,low society wellbeing,THEN,eat",24,74,51,0.75
1,"IF,no berries,medium health,low society wellbeing,THEN,move",31,74,44,0.75
1,"IF,medium berries,low health,low society wellbeing,THEN,eat",37,74,38,0.75
1,"IF,no berries,low health,low society wellbeing,THEN,move",41,74,34,0.75
