episode,end_step,max_berries,mean_berries,max_berries_consumed,mean_berries_consumed,gini_berries_consumed,mean_berries_thrown,max_health,mean_health,median_health,variance_health,deceased,num_emerged_norms
1,300,1,0.25,44,21.5,0.3313953488372092,41.75,1.8000000000000151,0.4500000000000038,0.0,0.8100000000000135,3,1
