episode,end_step,max_berries,mean_berries,max_berries_consumed,mean_berries_consumed,gini_berries_consumed,mean_berries_thrown,max_health,mean_health,median_health,variance_health,deceased,num_emerged_norms
1,74,1,0.25,26,14.75,0.19067796610169485,34.75,5.600000000000008,1.6625000000000016,0.3499999999999996,6.890625000000024,0,10
