episode,end_step,max_berries,mean_berries,max_berries_consumed,mean_berries_consumed,gini_berries_consumed,mean_berries_thrown,max_health,mean_health,median_health,variance_health,deceased,num_emerged_norms
1,74,0,0.0,15,13.25,0.070754716981132,0.0,1.7499999999999973,1.1374999999999973,1.2249999999999972,0.5206250000000002,0,5
