episode,end_step,max_berries,mean_berries,max_berries_consumed,mean_berries_consumed,gini_berries_consumed,mean_berries_thrown,max_health,mean_health,median_health,variance_health,deceased,num_emerged_norms
1,74,1,0.5,23,13.75,0.17727272727272725,26.75,4.55,1.3124999999999998,0.3499999999999996,4.685624999999999,1,11
