episode,end_step,max_berries,mean_berries,max_berries_consumed,mean_berries_consumed,gini_berries_consumed,mean_berries_thrown,max_health,mean_health,median_health,variance_health,deceased,num_emerged_norms
1,74,1,0.5,11,7.5,0.2333333333333334,29.75,0.3499999999999996,0.1749999999999998,0.1749999999999998,0.040833333333333235,2,10
