episode,end_step,max_berries,mean_berries,max_berries_consumed,mean_berries_consumed,gini_berries_consumed,mean_berries_thrown,max_health,mean_health,median_health,variance_health,deceased,num_emerged_norms
1,74,2,1.0,23,14.0,0.1607142857142858,32.75,4.550000000000007,1.4000000000000015,0.3499999999999996,4.410000000000016,0,10
