episode,end_step,max_berries,mean_berries,max_berries_consumed,mean_berries_consumed,gini_berries_consumed,mean_berries_thrown,max_health,mean_health,median_health,variance_health,deceased,num_emerged_norms
1,74,1,0.25,22,21.0,0.017857142857142794,0.75,4.2000000000000055,3.850000000000003,3.8500000000000045,0.08166666666666847,0,4
