episode,end_step,max_berries,mean_berries,max_berries_consumed,mean_berries_consumed,gini_berries_consumed,mean_berries_thrown,max_health,mean_health,median_health,variance_health,deceased,num_emerged_norms
1,74,1,0.25,20,17.25,0.06884057971014501,0.5,3.499999999999998,2.5374999999999974,2.6249999999999973,0.7656250000000003,0,4
